,Unnamed: 0,prime,target,RT.200SOA,RT.1200SOA,obs.200SOA,obs.1200SOA,primecond,rel,t_length,t_freq,t_logfreq,t_orthoN,t_bgmean,t_POS,relation,FAS,LSA,BEAGLE_RPs,BEAGLE_PMI,p_freq,p_logfreq,p_length,p_orthoN,p_bgsum,p_bgmean,p_POS,jc_similarity,path_similarity,cosine_distance
4479,5034,SAND,boat,609.2903226,665.0,31,32,4,0,4,95.78,3.69,9.0,1788.33,NN,,,,0.01317066,0.056532194,4.0,20.29,3.02,11.0,5981.0,1993.67,NN|VB,0.05588453637815569,0.0625,0.9533667974174023
4480,5035,SAND,castle,660.9375,641.6666667000001,32,30,2,1,6,21.55,3.04,1.0,2131.2,NN,fpa,0.039,0.13,0.165189643,0.37847071299999996,4.0,20.29,3.02,11.0,5981.0,1993.67,NN|VB,0.0508524297559609,0.06666666666666667,0.9818675685673952
4481,5038,SANDWICH,hungry,608.3548387,600.625,31,32,2,1,6,77.08,3.59,0.0,1489.4,JJ,unclassified,0.037000000000000005,0.54,0.091945695,1.7344729980000002,8.0,21.92,3.05,0.0,10319.0,1474.14,NN|VB,NA,,0.867797315120697
4482,5039,SANDWICH,wedding,609.03125,656.40625,32,32,4,0,7,101.43,3.71,3.0,2977.67,NN|VB,,,,0.078343333,0.038505951000000004,8.0,21.92,3.05,0.0,10319.0,1474.14,NN|VB,0.05100197344820652,0.0625,0.9642394706606865
4483,5040,SAP,syrup,672.2666667000001,770.9,30,30,2,1,5,5.1,2.42,0.0,339.0,NN,unclassified,0.013999999999999999,0.52,0.214543216,12.82918403,3.0,3.49,2.25,21.0,1609.0,804.5,NN|VB,0.05097169720931195,0.08333333333333333,0.9556166715919971
4484,5041,SAP,together,647.0,729.8125,32,32,4,0,8,383.39,4.29,0.0,1953.0,RB|NN,,,,0.034642775,0.084053494,3.0,3.49,2.25,21.0,1609.0,804.5,NN|VB,NA,,0.933694377541542
4485,5042,SAPPHIRE,aunt,864.9354839,644.15625,31,32,3,0,4,55.2,3.45,4.0,1780.67,NN,,,,0.086041157,0.026241025,1.2,1.79,8.0,0.0,9104.0,1300.57,NN,1e-300,0.08333333333333333,0.9913577903062105
4486,5043,SAPPHIRE,blue,561.8965517000001,713.4827586,29,29,1,1,4,102.39,3.72,4.0,721.33,JJ|NN,perceptual property,0.162,0.28,0.079582461,2.84633161,1.2,1.79,8.0,0.0,9104.0,1300.57,NN,1e-300,0.07142857142857142,0.9643300510942936
4487,5044,SASH,belt,660.5333333,615.6129032,30,31,1,1,4,24.35,3.09,12.0,987.67,NN,category,0.135,0.16,0.09146586699999999,4.182071972,1.14,1.77,4.0,10.0,3483.0,1161.0,NN,0.04419904244402781,0.05555555555555555,1.015401616692543
4488,5045,SASH,subtract,799.5517241,841.4516129000001,29,31,3,0,8,0.55,1.46,0.0,1240.71,VB,,,,0.002775352,0.279001899,1.14,1.77,4.0,10.0,3483.0,1161.0,NN,NA,0.07142857142857142,0.9713587146252394
4489,5046,SATAN,silk,674.0645161,793.5357142999999,31,28,2,1,4,9.78,2.7,8.0,1078.67,NN,category,0.02,0.07,0.011977712,0.040029841000000004,5.0,8.02,2.61,1.0,10277.0,2569.25,NN,0.04326365683038909,0.07142857142857142,0.9614655710756779
4490,5047,SATAN,kill,631.9375,810.875,32,32,4,0,4,452.57,4.36,13.0,1158.33,VB|NN,,,,0.020928516,0.068347857,5.0,8.02,2.61,1.0,10277.0,2569.25,NN,0.06419185248981445,0.07692307692307693,0.8732504397630692
4491,5048,SATIN,enemy,740.9032258,734.7,31,30,3,0,5,48.51,3.39,1.0,1800.5,NN,,,,0.022576039,0.0,2.61,2.13,5.0,2.0,16589.0,4147.25,NN,0.04485259655363173,0.07142857142857142,1.0679917559027672
4492,5049,SATIN,silk,643.1,709.3448276,30,29,1,1,4,9.78,2.7,8.0,1078.67,NN,category,0.348,0.41,0.278769273,26.42290726,2.61,2.13,5.0,2.0,16589.0,4147.25,NN,0.08812684050856646,0.3333333333333333,0.772849515080452
4493,5050,SAUCE,body,634.46875,681.65625,32,32,4,0,4,195.53,4.0,4.0,483.0,NN,,,,0.01164106,0.057710464,5.0,15.59,2.9,2.0,3280.0,820.0,NN,0.06360844139828516,0.07692307692307693,1.0597526542842388
4494,5051,SAUCE,apple,587.0322581,648.6363636,31,33,2,1,5,23.67,3.08,2.0,1393.0,NN,bpa,0.013999999999999999,0.36,0.06230076,1.2166492359999999,5.0,15.59,2.9,2.0,3280.0,820.0,NN,0.06878844005636515,0.07692307692307693,0.78106689453125
4495,5052,SAUCER,cup,573.2580644999999,600.3870968,31,31,1,1,3,51.65,3.42,8.0,531.0,NN|VB,category,0.527,0.4,0.13761621300000001,0.641892195,2.75,2.15,6.0,2.0,9442.0,1888.4,NN,0.05395758078933338,0.07692307692307693,0.8910016715526581
4496,5053,SAUCER,decide,654.9354839,619.3928571,31,28,3,0,6,50.41,3.41,3.0,1667.2,VB,,,,0.050391257,0.116861674,2.75,2.15,6.0,2.0,9442.0,1888.4,NN,NA,0.125,1.1357759833335876
4497,5054,SAUSAGE,italian,761.90625,787.5483871,32,31,2,1,7,3.8,2.29,0.0,2414.0,JJ|NN,bpa,0.033,0.09,0.019912739,0.892924064,7.0,7.78,2.6,0.0,5403.0,900.5,NN,0.05883334711354154,0.09090909090909091,0.7812726646661758
4498,5055,SAUSAGE,front,711.6551724,649.1290323,29,31,4,0,5,181.55,3.97,2.0,2536.25,NN|JJ|VB,,,,0.040945972000000004,0.009402574,7.0,7.78,2.6,0.0,5403.0,900.5,NN,0.06480293298039097,0.07142857142857142,1.003833367023617
4499,5056,SAVE,confess,709.1818182,686.6129032,33,31,3,0,7,15.84,2.91,1.0,2341.0,VB,,,,0.047150593,0.0,162.31,3.92,4.0,14.0,3020.0,1006.67,VB|NN,0.047437585560245,0.07142857142857142,1.01971878670156
4500,5057,SAVE,keep,600.5,648.65625,32,32,1,1,4,702.86,4.55,9.0,814.0,VB|NN,synonym,0.239,0.46,0.272083737,0.137146155,162.31,3.92,4.0,14.0,3020.0,1006.67,VB|NN,0.06050904812330612,0.08333333333333333,0.9671763554215431
4501,5058,SAVIOR,taste,577.1666667000001,648.65625,30,32,2,1,5,51.31,3.42,6.0,2822.25,NN|VB,unclassified,0.033,0.01,0.007008184000000001,0.0,6.0,3.39,2.24,0.0,7148.0,1429.6,NN,0.07955466780852155,0.07142857142857142,0.9788309428840876
4502,5059,SAVIOR,hammer,751.3,890.8709677,30,31,4,0,6,12.47,2.8,2.0,2075.0,NN|VB,,,,0.141006414,0.150546182,6.0,3.39,2.24,0.0,7148.0,1429.6,NN,0.05485663901745929,0.07692307692307693,1.0109671829268336
4503,5060,SAY,fright,847.875,628.3666667,32,30,4,0,6,2.76,2.15,3.0,976.2,NN,,,,0.016765176,0.040514367,3.0,1639.78,4.92,25.0,1159.0,579.5,VB|NN,0.10010528628507001,0.125,0.9300275519490242
4504,5062,SAYING,extrovert,999.3636364,1062.958333,22,24,3,0,9,0.1,0.78,0.0,1770.75,NN,,,,0.01602691,0.10145879699999999,291.65,4.17,6.0,6.0,12117.0,2423.4,VB|NN,0.04515336682596408,0.1,0.9850564803928137
4505,5063,SAYING,talking,751.5483871,696.5625,31,32,1,1,7,497.75,4.4,3.0,2714.5,VB|NN,synonym,0.192,0.75,0.432549755,0.238774353,291.65,4.17,6.0,6.0,12117.0,2423.4,VB|NN,0.09127494777134287,0.25,0.8504383116960526
4506,5064,SCALE,tumble,701.0967742,767.5517241,31,29,3,0,6,1.55,1.9,6.0,1279.0,NN|VB,,,,0.10911914,0.14623598599999998,9.51,2.69,5.0,6.0,9160.0,2290.0,NN|VB,0.050663549049309475,0.07142857142857142,1.0755310952663422
4507,5065,SCALE,weight,650.6451613,607.15625,31,32,1,1,6,36.27,3.27,3.0,484.6,NN|VB,functional property,0.53,0.18,0.11198554,0.343120994,9.51,2.69,5.0,6.0,9160.0,2290.0,NN|VB,0.05563912117673597,0.1111111111111111,0.9688505195081234
4508,5066,SCALES,china,678.3225806,724.4375,31,32,4,0,5,24.86,3.1,1.0,2731.25,NN,,,,0.071070845,0.0,6.0,2.02,2.02,1.0,13649.0,2729.8,NN|VB,0.051024865284797404,0.06666666666666667,1.0013997480273247
4509,5067,SCALES,reptile,757.2857142999999,730.3846154,28,26,2,1,7,1.41,1.86,0.0,2534.0,NN,perceptual property,0.013999999999999999,0.59,0.097097255,0.30436682800000003,6.0,2.02,2.02,1.0,13649.0,2729.8,NN|VB,0.0539168492190738,0.06666666666666667,1.002584652043879
4510,5072,SCAR,fight,732.0645161,661.75,31,32,2,1,5,201.08,4.01,7.0,607.25,NN|VB,unclassified,0.027000000000000003,0.26,0.076165259,0.205160707,4.0,8.47,2.64,7.0,5645.0,1881.67,NN,0.061312196214368654,0.1,0.9758697655051947
4511,5073,SCAR,empire,744.8387097,617.3,31,30,4,0,6,12.67,2.81,2.0,1612.2,NN,,,,0.086506734,0.068614679,4.0,8.47,2.64,7.0,5645.0,1881.67,NN,0.04820758781880184,0.07142857142857142,1.0300218109041452
4512,5075,SCARE,fright,773.8214286,753.4,28,30,1,1,6,2.76,2.15,3.0,976.2,NN,synonym,0.46399999999999997,0.23,0.034448278,5.492915968999999,33.57,3.23,5.0,9.0,10187.0,2546.75,VB|NN,0.07508169419758763,0.125,0.7488568127155304
4513,5076,SCARE,jail,619.4375,723.8387097,32,31,3,0,4,70.63,3.56,11.0,824.33,NN|VB,,,,0.047286044000000006,0.07448260400000001,33.57,3.23,5.0,9.0,10187.0,2546.75,VB|NN,0.04475268468382332,0.05555555555555555,0.9817064218223095
4514,5077,SCARED,dancer,612.65625,838.3333332999999,32,30,3,0,6,16.29,2.92,5.0,2641.8,NN,,,,0.0,0.068803331,133.39,3.83,6.0,7.0,14672.0,2934.4,VB|JJ,NA,,0.9376304149627686
4515,5078,SCARED,frightened,860.1875,789.0645161,32,31,1,1,10,23.25,3.07,1.0,2205.78,VB|JJ,synonym,0.315,0.52,0.42266135,2.925990009,133.39,3.83,6.0,7.0,14672.0,2934.4,VB|JJ,1e+300,1.0,0.7107570171356201
4516,5079,SCARF,neck,632.7741934999999,644.6666667000001,31,33,1,1,4,59.51,3.48,5.0,1506.33,NN|VB,instrument,0.162,0.37,0.12122527599999999,3.83108002,4.69,2.38,5.0,3.0,5779.0,1444.75,NN,0.050341520523235574,0.07692307692307693,0.9704238437116146
4517,5080,SCARF,turn,635.5625,728.4642857000001,32,28,3,0,4,306.47,4.19,5.0,855.33,VB|NN,,,,0.04380364900000001,0.210414375,4.69,2.38,5.0,3.0,5779.0,1444.75,NN,0.04866383866387158,0.06666666666666667,1.0424244068562984
4518,5081,SCENERY,boyfriend,692.8387097,672.0625,31,32,3,0,9,72.24,3.57,0.0,1374.88,NN,,,,0.06408530000000001,0.066730578,3.78,2.29,7.0,0.0,15396.0,2566.0,NN,0.06560455175107295,0.09090909090909091,0.9521136395633221
4519,5082,SCENERY,view,637.78125,659.5625,32,32,1,1,4,38.53,3.29,2.0,779.67,NN|VB,synonym,0.14,0.14,0.027159178,0.508004156,3.78,2.29,7.0,0.0,15396.0,2566.0,NN,0.06129801128720643,0.06666666666666667,1.0147782545536757
4520,5083,SCENT,comment,717.5483871,684.65625,31,32,4,0,7,12.82,2.82,1.0,2107.83,NN|VB,,,,0.032605566,0.0,5.0,5.96,2.48,3.0,9343.0,2335.75,NN|VB,0.05625772900036367,0.07692307692307693,0.9707544073462486
4521,5084,SCENT,perfume,586.2258065000001,732.4,31,30,2,1,7,11.43,2.77,0.0,1789.83,NN,perceptual property,0.10300000000000001,0.26,0.16284989800000002,29.49456636,5.0,5.96,2.48,3.0,9343.0,2335.75,NN|VB,1e+300,1.0,0.6552717685699463
4522,5085,SCHEME,attic,688.7391303999999,771.12,23,25,4,0,5,7.84,2.6,1.0,2980.5,NN,,,,0.030972651,0.0,6.0,7.25,2.57,1.0,6895.0,1379.0,NN|VB,0.05055781349740318,0.0625,0.9481067918241024
4523,5086,SCHEME,idea,638.90625,647.6666667000001,32,27,2,1,4,359.04,4.26,0.0,1759.0,NN|minor,unclassified,0.013999999999999999,0.19,0.158436549,0.106032857,6.0,7.25,2.57,1.0,6895.0,1379.0,NN|VB,0.23807680898750347,0.25,0.9030238091945648
4524,5087,SCHOLARSHIP,secure,755.5806452,688.9354839,31,31,4,0,6,24.33,3.09,0.0,1977.2,VB|JJ,,,,0.00396916,0.0,11.0,9.94,2.71,0.0,14246.0,1424.6,NN,NA,0.07692307692307693,1.0278291273862123
4525,5088,SCHOLARSHIP,school,664.483871,615.0,31,31,2,1,6,333.12,4.23,0.0,1162.4,NN|VB,unclassified,0.12,0.38,0.04724856,0.373837856,11.0,9.94,2.71,0.0,14246.0,1424.6,NN,0.05931670047880675,0.07142857142857142,0.8204571604728699
4526,5089,SCHOOL,brick,705.53125,639.8275862,32,29,3,0,5,10.18,2.72,6.0,1670.75,NN,,,,0.019435089,0.39031679799999996,333.12,4.23,6.0,0.0,5812.0,1162.4,NN|VB,0.055107266663766925,0.07142857142857142,0.9638608135282993
4527,5090,SCHOOL,work,561.4516129,564.2580644999999,31,31,1,1,4,798.02,4.61,9.0,1120.67,NN|VB,fpa,0.128,0.23,0.189447278,0.062236615,333.12,4.23,6.0,0.0,5812.0,1162.4,NN|VB,0.09105011901857557,0.08333333333333333,0.9890086920931935
4528,5091,SCIENCE,branch,718.5666667,651.0,30,32,3,0,6,10.08,2.71,2.0,2016.6,NN|VB,,,,0.041513512999999995,0.065161528,37.25,3.28,7.0,0.0,9962.0,1660.33,NN,0.06810847706302986,0.07142857142857142,0.943307988345623
4529,5092,SCIENCE,biology,736.1612903,728.2121212000001,31,33,1,1,7,4.9,2.4,0.0,1088.67,NN,supraordinate,0.214,0.81,0.379824857,3.511732341,37.25,3.28,7.0,0.0,9962.0,1660.33,NN,0.26226804414257526,0.25,0.6998798251152039
4530,5093,SCIENTIST,direction,705.4666667,788.0322581,30,31,4,0,9,24.08,3.09,0.0,2695.0,NN,,,,0.125162417,0.11156953800000001,9.0,12.18,2.79,0.0,21051.0,2631.38,NN,0.09509251709039204,0.1111111111111111,1.0630184412002563
4531,5094,SCIENTIST,science,676.25,646.4375,32,32,2,1,7,37.25,3.28,0.0,1660.33,NN,unclassified,0.028999999999999998,0.7,0.32573716,0.806775778,9.0,12.18,2.79,0.0,21051.0,2631.38,NN,0.07607675072947145,0.08333333333333333,0.6557058990001678
4532,5097,SCOOP,graph,708.5333333,820.0714286,30,28,4,0,5,0.75,1.59,1.0,1320.75,NN,,,,0.048407119000000005,0.123922996,5.0,5.67,2.46,5.0,5027.0,1256.75,NN|VB,0.04730925917458321,0.125,0.9458425156772137
4533,5098,SCOOP,shovel,780.3870968,751.0,31,33,2,1,6,6.84,2.54,1.0,1333.0,NN|VB,functional property,0.10800000000000001,0.4,0.11374874,13.14299646,5.0,5.67,2.46,5.0,5027.0,1256.75,NN|VB,0.0409678049911124,0.06666666666666667,0.9671772718429565
4534,5099,SCOTCH,whale,665.8064516,739.516129,31,31,3,0,5,11.25,2.76,3.0,1964.25,NN,,,,0.108777018,0.206437865,14.75,2.88,6.0,1.0,6011.0,1202.2,NN|VB,0.048707923806897244,0.07142857142857142,0.9161396771669388
4535,5100,SCOTCH,tape,597.5625,608.9032258,32,31,1,1,4,68.84,3.55,10.0,1471.0,NN|VB,fpa,0.331,0.0,0.0035412509999999996,2.329218725,14.75,2.88,6.0,1.0,6011.0,1202.2,NN|VB,0.04889119796408249,0.06666666666666667,0.9674903638660908
4536,5103,SCRAP,bit,614.8709677,767.3225806,31,31,2,1,3,235.04,4.08,16.0,1396.5,NN|VB,unclassified,0.046,0.33,0.05408430000000001,0.04261531,5.0,4.37,2.35,3.0,5656.0,1414.0,NN|VB,0.052806282765773496,0.09090909090909091,1.0359111800789833
4537,5104,SCRAP,mile,740.5625,688.6875,32,32,4,0,4,21.0,3.03,21.0,2073.33,NN,,,,0.023854608,0.024627525,5.0,4.37,2.35,3.0,5656.0,1414.0,NN|VB,0.054389316693086436,0.08333333333333333,1.0039395983330905
4538,5105,SCRATCH,bite,653.4333333,722.483871,30,31,2,1,4,40.78,3.32,10.0,2396.0,NN|VB,unclassified,0.013999999999999999,0.19,0.16093298,0.504228064,7.0,18.84,2.98,0.0,10720.0,1786.67,NN|VB,0.18532597475811854,0.3333333333333333,1.0082553504034877
4539,5106,SCRATCH,spill,733.4482759,699.516129,29,31,4,0,5,8.47,2.64,6.0,1174.75,NN|VB,,,,0.118738161,0.10374925,7.0,18.84,2.98,0.0,10720.0,1786.67,NN|VB,0.03926887030257681,0.0625,0.9069329053163528
4540,5107,SCREAM,base,661.15625,658.34375,32,32,4,0,4,35.37,3.26,14.0,1420.0,NN|VB,,,,0.092870235,0.15099994,6.0,26.41,3.13,1.0,8975.0,1795.0,NN|VB,0.04895459452357135,0.07142857142857142,0.970615703612566
4541,5108,SCREAM,fear,590.2666667000001,746.75,30,32,2,1,4,69.08,3.55,12.0,1783.67,NN|VB,unclassified,0.024,0.36,0.17926113,0.9345125940000001,6.0,26.41,3.13,1.0,8975.0,1795.0,NN|VB,0.056259070136836765,0.09090909090909091,0.9694287199527025
4542,5109,SCREEN,mountain,641.9375,615.0645161,32,31,4,0,8,35.39,3.26,1.0,2457.71,NN,,,,0.028318608,0.18887608399999997,6.0,23.39,3.08,0.0,10901.0,2180.2,NN|VB,0.056626212883083435,0.125,1.0312378462404013
4543,5110,SCREEN,window,659.1935484,813.483871,31,31,2,1,6,86.0,3.64,0.0,2079.8,NN,category,0.027000000000000003,0.15,0.33642464299999997,0.786031412,6.0,23.39,3.08,0.0,10901.0,2180.2,NN|VB,0.06578394575471315,0.14285714285714285,0.7759692668914795
4544,5111,SCREW,driver,636.3333332999999,608.90625,30,32,1,1,6,47.37,3.38,3.0,2441.2,NN,fpa,0.302,0.05,0.077840134,0.65459771,37.49,3.28,5.0,2.0,6524.0,1631.0,NN|VB,0.062030716514823205,0.125,0.9469982013106346
4545,5112,SCREW,protect,704.3103447999999,684.5,29,32,3,0,7,70.25,3.55,2.0,1871.33,VB,,,,0.002538766,0.0,37.49,3.28,5.0,2.0,6524.0,1631.0,NN|VB,0.0848594581401566,0.07692307692307693,0.9144552275538445
4546,5113,SCRUB,road,627.7096774,585.6666667000001,31,30,4,0,4,111.94,3.76,6.0,1204.67,NN,,,,0.06537395,0.063089909,5.0,6.24,2.5,1.0,2714.0,678.5,NN|VB,0.05550553748431795,0.08333333333333333,0.8872854337096214
4547,5114,SCRUB,dishes,641.516129,704.9,31,30,2,1,6,11.86,2.78,4.0,2433.8,NN|VB,action,0.040999999999999995,0.31,0.095697699,0.312751863,5.0,6.24,2.5,1.0,2714.0,678.5,NN|VB,0.049237248996239935,0.07692307692307693,0.9525367356836796
4548,5115,SCUBA,dive,571.40625,601.5,32,32,1,1,4,12.82,2.82,13.0,1550.33,NN|VB,fpa,0.51,0.36,0.0,17.09955194,1.53,1.9,5.0,0.0,2688.0,672.0,NN,1e-300,0.09090909090909091,0.6312959790229797
4549,5116,SCUBA,fail,673.8333332999999,721.4666667,30,30,3,0,4,24.59,3.1,15.0,926.33,VB,,,,0.065830446,0.037301885,1.53,1.9,5.0,0.0,2688.0,672.0,NN,NA,0.09090909090909091,0.9518687129020691
4550,5117,SCULPTURE,art,666.0967742,597.6060606000001,31,33,1,1,3,70.8,3.56,8.0,1984.0,NN,supraordinate,0.31,0.85,0.185080562,2.159774454,3.12,2.2,9.0,0.0,9650.0,1206.25,NN|VB,0.7812407533168451,0.3333333333333333,0.6604931652545929
4551,5118,SCULPTURE,float,695.0645161,627.40625,31,32,3,0,5,7.47,2.58,2.0,1635.75,VB|NN,,,,0.05128596,0.172106514,3.12,2.2,9.0,0.0,9650.0,1206.25,NN|VB,0.04816913220134654,0.1111111111111111,0.919522300362587
4552,5119,SEA,ocean,662.1612903,637.78125,31,32,1,1,5,30.29,3.19,0.0,1894.75,NN,synonym,0.456,0.52,0.16507380800000002,1.842988034,59.84,3.48,3.0,10.0,3846.0,1923.0,NN,0.1515813080892806,0.3333333333333333,0.8077538162469864
4553,5120,SEA,tears,638.6333333,718.375,30,32,3,0,5,22.35,3.06,10.0,2661.0,NN,,,,0.07694490799999999,0.076208752,59.84,3.48,3.0,10.0,3846.0,1923.0,NN,0.05515497580923166,0.125,0.9714790806174278
4554,5121,SEAFOOD,crab,589.030303,594.28125,33,32,2,1,4,6.9,2.55,7.0,1637.33,NN,supraordinate,0.08199999999999999,0.33,0.078275951,17.79893874,7.0,2.02,2.02,0.0,6129.0,1021.5,NN,0.046449862678199894,0.06666666666666667,0.6726273894309998
4555,5122,SEAFOOD,peace,608.15625,617.625,32,32,4,0,5,69.61,3.55,3.0,1643.5,NN,,,,0.126852933,0.177001555,7.0,2.02,2.02,0.0,6129.0,1021.5,NN,0.052995779065587306,0.09090909090909091,0.9526368789374828
4556,5123,SEAM,thread,691.0,787.65625,31,32,2,1,6,5.16,2.42,1.0,1796.2,NN|VB,unclassified,0.036000000000000004,0.08,0.032289275,2.782943975,4.0,0.65,1.53,13.0,4791.0,1597.0,NN|VB,0.06969961292191333,0.1111111111111111,0.9134564846754074
4557,5124,SEARCH,seek,651.3666667,706.0666667,30,30,2,1,4,18.31,2.97,11.0,988.33,VB,synonym,0.042,0.43,0.334257397,0.5982250179999999,6.0,48.37,3.39,1.0,8760.0,1752.0,NN|VB,0.061637377220241596,0.14285714285714285,0.9507570900022984
4558,5125,SEARCH,web,635.6333333,688.8666667,30,30,4,0,3,9.22,2.67,5.0,361.5,NN,,,,0.021002082999999998,0.18367223600000002,6.0,48.37,3.39,1.0,8760.0,1752.0,NN|VB,0.05138838649782005,0.1,0.8371937870979309
4559,5126,SEASHORE,shell,599.4,640.5625,30,32,1,1,5,13.22,2.83,6.0,1598.75,NN|VB,script,0.222,0.31,0.030571908,0.0,0.47,1.4,8.0,0.0,15083.0,2154.71,NN,0.055161473330351755,0.1,0.9825467672199011
4560,5127,SEASHORE,cracker,623.9354839,805.9655172,31,29,3,0,7,5.76,2.47,2.0,2228.67,NN,,,,0.096113354,0.035418274,0.47,1.4,8.0,0.0,15083.0,2154.71,NN,0.04715826914151704,0.09090909090909091,0.9136907383799553
4561,5130,SEAT,life,648.1,667.0,30,31,4,0,4,796.65,4.61,9.0,1274.0,NN,,,,0.052025487,0.056418052,4.0,78.78,3.6,19.0,8027.0,2675.67,NN|VB,0.06310586045667967,0.07692307692307693,1.0629142597317696
4562,5131,SEAT,table,584.5517241,615.6,29,30,2,1,5,105.63,3.73,4.0,1869.75,NN|VB,unclassified,0.013999999999999999,0.13,0.171731792,0.20452663199999999,4.0,78.78,3.6,19.0,8027.0,2675.67,NN|VB,0.058958782855954184,0.07692307692307693,0.9862353270873427
4563,5132,SEATBELT,protection,655.4193548,733.3030302999999,31,33,2,1,10,23.47,3.08,1.0,2568.78,NN,functional property,0.062,,0.008677893,0.17659649600000002,,,,,,,NN,1e-300,0.0625,0.9191390350461006
4564,5133,SEATBELT,straw,676.2758621,814.9333333,29,30,4,0,5,6.24,2.5,3.0,2147.25,NN,,,,0.030033222000000002,0.253049457,,,,,,,NN,1e-300,0.0625,0.946514829993248
4565,5136,SECOND,minute,623.3333332999999,673.3125,33,32,2,1,6,377.49,4.28,0.0,2775.0,NN,category,0.152,0.33,0.479468679,0.33095781,6.0,284.57,4.16,0.0,12174.0,2434.8,JJ|NN|RB|VB,0.19986854982577323,0.3333333333333333,0.9294236674904823
4566,5137,SECOND,stove,675.25,710.2333332999999,28,30,4,0,5,7.59,2.59,7.0,1843.25,NN,,,,0.031596638999999996,0.02374258,6.0,284.57,4.16,0.0,12174.0,2434.8,JJ|NN|RB|VB,0.059313401743351056,0.0625,0.9494486041367054
4567,5138,SECRET,deodorant,838.3333332999999,755.5714286,27,28,2,1,9,1.61,1.92,0.0,2041.38,NN,supraordinate,0.064,0.08,0.01151571,0.63980509,6.0,109.51,3.75,0.0,10025.0,2005.0,JJ|NN,0.04305256950733587,0.07692307692307693,0.9485216997563839
4568,5139,SECRET,organize,652.8387097,697.875,31,32,4,0,8,4.31,2.34,0.0,1396.43,VB,,,,0.0592355,0.054332877,6.0,109.51,3.75,0.0,10025.0,2005.0,JJ|NN,NA,0.1111111111111111,1.0009510997333564
4569,5140,SECRETARY,wall,590.1290323,760.483871,31,31,3,0,4,70.69,3.56,13.0,1781.67,NN|VB,,,,0.064653944,0.035210191,33.22,3.23,9.0,0.0,15501.0,1937.63,NN,0.0667112483104511,0.09090909090909091,1.0656306520104408
4570,5141,SECRETARY,boss,602.4516129,819.2580644999999,31,31,1,1,4,124.29,3.8,9.0,1060.0,NN|VB,unclassified,0.156,0.3,0.056559384000000004,0.123948379,33.22,3.23,9.0,0.0,15501.0,1937.63,NN,0.11520083646944124,0.16666666666666666,0.6964859366416931
4571,5144,SECTION,newspaper,763.03125,786.0322581,32,31,4,0,9,23.69,3.08,0.0,1665.13,NN,,,,0.0068853609999999996,0.037335485,7.0,27.33,3.14,1.0,16363.0,2727.17,NN|VB,0.07035686107624267,0.06666666666666667,1.0298116151243448
4572,5145,SECTION,eight,669.030303,661.71875,33,32,2,1,5,98.24,3.7,7.0,484.75,minor|NN,fpa,0.021,0.13,0.099715475,0.103337826,7.0,27.33,3.14,1.0,16363.0,2727.17,NN|VB,0.07319008931914892,0.09090909090909091,1.0186281986534595
4573,5146,SECURE,maid,619.4516129,738.0,31,31,3,0,4,22.82,3.07,7.0,1148.33,NN,,,,0.077869283,0.028180855,24.33,3.09,6.0,0.0,9886.0,1977.2,VB|JJ,NA,,1.0439393520355225
4574,5147,SECURE,safe,586.46875,633.7741934999999,32,31,1,1,4,143.2,3.86,8.0,513.0,JJ|NN,synonym,0.235,0.26,0.283496182,0.5892854160000001,24.33,3.09,6.0,0.0,9886.0,1977.2,VB|JJ,NA,,0.8210777938365936
4575,5148,SECURITY,tight,586.9090909,611.1875,33,32,2,1,5,50.92,3.41,7.0,1601.5,JJ|RB,bpa,0.021,0.08,0.02537774,0.331924693,8.0,94.31,3.68,0.0,11097.0,1585.29,NN,NA,,0.9328739121556282
4576,5149,SECURITY,there,666.9,649.3939393999999,30,33,4,0,5,4348.12,5.35,3.0,3444.0,minor|RB,,,,0.096451784,0.137146877,8.0,94.31,3.68,0.0,11097.0,1585.29,NN,NA,0.09090909090909091,0.9798736572265625
4577,5152,SEE,hear,593.0322581,636.0,31,30,2,1,4,555.35,4.45,17.0,2176.33,VB|NN,category,0.08900000000000001,0.44,0.585562806,0.114291987,3.0,2556.73,5.12,14.0,2901.0,1450.5,VB,0.28112735700515196,0.08333333333333333,0.9216341599822044
4578,5153,SEE,dark,659.8387097,635.3225806,31,31,4,0,4,88.61,3.66,9.0,1256.33,JJ|NN|RB,,,,0.03774929,0.150662675,3.0,2556.73,5.12,14.0,2901.0,1450.5,VB,NA,0.07142857142857142,0.9404894188046455
4579,5154,SEED,squirrel,702.0689655,664.2333332999999,29,30,3,0,8,5.47,2.45,0.0,1248.0,NN|VB,,,,0.007752225,0.008982171,7.57,2.59,4.0,18.0,7386.0,2462.0,NN|VB,0.052229939948654054,0.0625,0.8912397399544716
4580,5155,SEED,plant,665.9666667,573.1875,30,32,1,1,5,27.61,3.15,4.0,2324.25,NN|VB,unclassified,0.436,0.71,0.257495476,1.957003934,7.57,2.59,4.0,18.0,7386.0,2462.0,NN|VB,0.07862870676023444,0.09090909090909091,0.905706599354744
4581,5156,SEEK,hay,743.48,823.08,25,25,4,0,3,6.37,2.51,19.0,784.0,NN,,,,0.06999726,0.202270778,4.0,18.31,2.97,11.0,2965.0,988.33,VB,NA,0.07142857142857142,0.9255519509315491
